Laurence;31/07/2015;12;no;no;[Elvire, Sandra, Liboria, Vesile, Aidia, Lale, Cansu, Sabina, Arianna, Rossana, Alonsa, Simona]
Laurencia;01/11/2015;5;yes;no;[Hasibe, Urielle, Erendira, Carlota, Ventura]
Laurentine;02/04/2015;25;yes;yes;[Marjorie, Aubane, Mine, Herminia, Güngör, Generosa, Rosalie, Fatima, Ülker, Galatea, Sevinç, Huri, Dauphine, Osanna, Azelia, Simten, Tamara, Leticia, Iolanda, Brigitta, Carolina, İlkben, Alameda, Sedef, Alessandra]
Lauriane;07/10/2014;7;yes;no;[Nicole, Sabite, Crescenzia, Aliye, Şevval, Alona, Cleopatra]
Laurie;26/01/2016;4;yes;no;[Miraç, Cirilla, Apollina, Müge]
Laurine;06/01/2016;9;yes;no;[Rosita, Savannah, Manuela, Dulina, Enimia, Florina, Merve, Thècle, Nergis]
Laurène;02/06/2015;21;no;no;[Guenda, Flore, Audrine, Amata, Zabina, Philomène, Casild, Seziş, Viola, Louredes, Joëlle, Thiphanie, Valérie, Irmina, Juliane, Fazilet, Francesca, Çağri, Simten, Sacide, Orietta]
Lavinia;18/05/2015;16;yes;yes;[Vanda, Paloma, Désirée, Bernadette, Veta, Süheyla, Nancy, Cassandre, Hüner, Capitolina, Rossella, Florentine, Verda, Jeanne, Nezaket, Buket]
Lea;18/11/2014;2;yes;no;[Sahiba, Semra]
Leda;30/07/2015;8;yes;no;[Ave, Fidan, Modesta, Délphine, Benilde, Altea, Felicia, İmran]
Legarre;23/02/2015;18;yes;no;[Iratze, Fiammetta, Eutalia, Nural, Céleste, Loïse, Gülsüm, Secondina, Annie, Clementina, Nekane, Sofia, Fehime, Dulcine, Maëlle, Giulia, Andrée, Consolata]
Leira;05/06/2015;12;yes;yes;[Danièle, Deren, Jasone, Candide, Orlanda, Enriqua, Cassandra, Ancilla, Paquita, Enimia, Leonor, Zélie]
Lelia;06/08/2016;7;yes;no;[Adalet, Natalina, Julienne, Agathe, Elda, Laurène, Sιla]
Leman;05/05/2015;24;no;no;[Günseli, Leda, Mafalda, Roslyn, Pabla, Sena, Graciana, Isidora, Seina, Cuzia, Şefika, Vala, Güllü, Delinda, Pakize, Menekşe, Carole, Sim, Trasea, Taziana, Aliénor, Gaspara, Safiye, Macide]
Lena;22/07/2016;15;no;yes;[Gala, Tayyibe, Arabella, Mirabelle, İmran, Duena, Cléophée, Loleta, Netice, Riccarda, Sabiha, Charlène, Marquilla, Şennur, Mélaine]
Leonia;14/10/2014;21;yes;yes;[Andera, Valentine, Gudule, Basilia, Deanna, Şeniz, Buena, Ümran, Zoélie, Beata, Egle, Olimpia, May, Menodora, Galenia, Aline, Brigitte, Virginia, Virginia, Andere, Melisenda]
Leonilda;16/03/2015;15;no;no;[Lolita, Lodovica, Melda, Rengin, Concepcion, Xavière, Polissena, Milagros, Serin, Pιrιltι, Leya, Carmita, Nazmiye, Sandra, Emeraude]
Leonor;16/05/2016;18;yes;no;[Sveva, Dauphine, Cipriana, Rana, Rosemarie, Puebla, Coralise, Idoia, Dulcine, Palmira, Eléa, Annabella, Garbina, Eufemia, Maïté, Kemina, Javiera, Carilla]
Leonora;04/11/2015;12;yes;yes;[Mehpare, Yvette, Loanne, Lelia, Maria, Garabine, Nuriye, Elisée, Serena, Giuliana, Candice, Aracelia]
Leontina;03/06/2016;2;yes;no;[Nuran, Angéline]
Lera;04/11/2014;10;no;no;[Esmerelda, Andréanne, Clodovea, Manon, Sidonia, Gisèle, Henriqua, Ora, Emanuela, Neşe]
Leticia;28/01/2015;16;yes;no;[Nevin, Nazmiye, Appia, Simge, Lucienne, Ildegarda, Marianna, Neriman, Mutlu, Güldem, Madre, Zoélie, Şükran, Fe, Emélie, Fulden]
Letitia;08/01/2015;20;no;no;[Germana, Romilda, Lorenza, Araceli, Legarre, Gaye, Şükran, Amandine, Mélaine, Florina, Rosanna, Anaëlle, Foca, Clairie, Alcina, Raffaella, Giorgia, Isabelle, Nevada, Raymonde]
Letizia;18/01/2015;18;yes;yes;[Gregoria, Petek, Gizem, Henriette, Giorgia, Laura, Fe, Gülten, Manda, Véronique, Agueda, Benigna, Rana, Terceira, Donatella, Ana, Candida, Igone]
Leya;28/08/2014;15;no;yes;[Violaine, Luz, Alexane, Isidora, Gelsomina, Gwendoline, Amalia, Elbertina, Mariquita, Rufina, Charline, Manolya, Leda, Anica, İpek]
Leyla;13/01/2016;20;yes;yes;[Tabita, Francisca, Rachele, Fulvia, Zelinda, Rana, Edwige, Jeanne, Siren, Fidan, Remedios, Ferah, Otilia, Aitziber, Dulcina, Fulin, Graziella, Irma, Gala, Eskarne]
Lia;11/09/2015;20;no;no;[Hürrem, Mehveç, Eulalie, Ülker, Giuliana, Seden, Havva, Nekana, Melodi, Nermin, Desdemona, Rose, Çağri, Florie, Simone, Pιrιltι, Lur, Angelina, Geltrude, Raymonde]
Liana;26/06/2016;10;yes;no;[Angèle, Raimunda, Candice, Saniye, Harika, Editta, Fulden, Laurence, Valérie, Dorbeta]
Liberata;30/07/2016;21;no;no;[Babila, Nalda, Eva, Donna, Silvia, Lucie, Consolata, Xalbadora, Serap, Asu, Savina, Gelsomina, Mirabelle, Beatrice, Enrica, Oihane, Aubane, Arama, Ermenegarda, Savanna, Neva]
Liboria;16/04/2015;15;yes;no;[Çiçek, Brigitte, Elena, Cécile, Egle, Emeraude, Ludivine, Şehnaz, Ghita, Ofelia, Oliviera, Mualla, Colomba, Sabiha, Izarre]
Licia;31/05/2015;7;no;no;[Naiara, Gülfem, Chiquita, Flora, Stefania, Oriana, Laure]
Lidania;04/07/2015;2;yes;no;[Euridice, Arabella]
Lidia;30/06/2015;7;yes;no;[Brigitta, Manolya, Taziana, Müesser, Pabla, Dulcina, Beatriz]
Lilas;26/06/2015;19;no;yes;[Albertina, Messalina, Kadriye, Artemisia, Cécile, Charline, Almira, Lou, Corinna, Floriana, Adoracion, Gaudenzia, Laurie, Ester, Melosa, Camille, Alegria, Samime, Gundelinda]
Liliana;30/10/2015;17;yes;yes;[Garbine, Caterina, Müjde, Gaye, Sιrma, Athalia, Zosima, Vicenta, Philippine, Aquilina, Ginessa, Fulvia, Bedia, Nevin, Fiore, Babila, Adelaide]
Liliane;29/07/2016;6;yes;no;[Elide, Edith, Carlotta, Silvia, Magda, Evelina]
Linda;01/07/2015;16;no;no;[Charo, Athalia, Francisca, Enrica, Melitina, Floralie, Teodolinda, Alix, Sümeyya, Nuriye, Ianira, Sabriye, Dolorita, Ginebra, Flor, Palladia]
Lisa;09/06/2016;16;yes;no;[Philippine, Lolitta, Gertrude, Laurie, Clélie, Nimet, Alfreda, Milagros, Ünsel, Fosca, Güher, Mine, Fidan, Alona, Edvige, Tabita]
Lise;06/10/2014;22;yes;yes;[Filipa, Quinta, Perihan, Asella, Lou, Délphine, Molara, Xalbadora, Flavie, Riccarda, Nadia, Mélisande, Dionisa, Luz, Arrate, Aline, Marquilla, Şiir, Josée, Aintzane, Emmanuelle, Gezane]
Lison;11/07/2016;15;no;yes;[Diler, Serap, Bérénice, Hamiyet, Salvadora, Ülkü, Gudule, Filiz, Alba, Kadriye, Leya, Perla, Marta, Jeannette, Prisca]
Livia;08/02/2016;19;yes;no;[Isabeau, Müşerref, Christina, Lur, Demetria, Annita, Romane, Beniamina, Azelia, Rose, Orsolina, Alessandra, Burcu, Dolores, Gezane, Mélie, Viviane, Clélie, Milena]
Liviana;30/04/2015;15;no;yes;[Aurora, Damienne, Mehpare, Fabienne, Ghita, Orsolina, Serena, Senona, Melitina, Ekin, Alessandra, Lale, Alexia, Amalia, Aintzane]
Loanne;07/03/2016;22;yes;no;[Geneviève, Aimée, Çağri, Eufrasia, Sedef, Merve, Amor, Inocenta, Deodata, Doğa, Cyprienne, Osanna, Sahiba, Eufrasia, Adalet, Jeannine, Elide, Anastasie, Noémie, Valériane, Iluminada, Ghita]
Lodovica;18/01/2015;21;no;no;[Dionisia, Laurencia, Ghita, Iluminada, Nunziata, Palmazio, Sibilla, Ülker, Aza, Sinem, Viviana, Mirella, Théa, Agostina, Şiir, Güher, Savannah, Semahat, Kemena, Lorenza, Giusta]
Lola;29/08/2015;14;yes;no;[Latife, Sevval, Stefania, Atalaya, Zoé, Xeveria, Semahat, Güzin, Inocenta, Ludivine, Christelle, Fidan, Gonca, Bérénice]
Loleta;13/04/2015;19;no;no;[Tabora, Hyacinthe, Sabine, Gregoria, Neriman, Lucita, Carine, Usoa, Ginette, Solène, Alfonsa, Clarinda, Jacinta, Blanca, Dorbeta, Mélusine, Corinne, Loïs, Cirilla]
Lolie;19/03/2015;4;yes;no;[Müesser, Lorelie, Soledad, Coraline]
Lolita;07/04/2015;2;no;no;[Solène, Lore]
Lolitta;11/06/2015;1;yes;no;[Immacolata]
Lora;15/09/2014;23;yes;no;[Vesile, Georgie, Sara, Nancy, Şükriye, Delinda, Kamile, Anne, Lur, Lolita, Devera, Alida, Emeraude, Delicia, Savannah, Federica, Nadir, Aurkena, Luz, Harika, Danita, Françoise, Rana]
Lorda;06/10/2015;11;no;yes;[Sauvanne, Argelia, Şaziye, Ayfer, Deina, Nigar, Menekşe, Lea, Anaïs, Rosmunda, Claralie]
Lore;13/01/2015;25;yes;yes;[Lorena, Gülsen, Christina, Jacotte, Mahfuze, Oya, Angélique, Buena, Lauralie, Dominga, Rosamunda, Foca, Zoélie, Şelale, Eufemia, Hüner, Senona, Agacia, Hanife, Jakinda, Sonay, Kezban, Gaye, Yvonne, Coline]
Loredana;19/11/2015;5;yes;no;[Berrak, Veriana, Fugen, Süheyla, Astrelle]
Lorelie;15/04/2016;18;yes;no;[Samanta, Desideria, Andromeda, Emel, Hayrunissa, Zaira, Songül, Gioia, Dionis, Garabine, Laurine, Perfecta, Altea, Soledad, Kesare, Emmanuelle, Gemma, Brigitte]
Lorella;19/05/2015;23;no;yes;[Letitia, Nita, Angelia, Zama, Marquilla, Virginia, Zama, Henriqua, Cornelia, Angelina, Margot, Serafina, Pauline, Ignacia, Nurseli, Gaye, Deina, Linda, Fedora, Diega, Ella, Lise, Öykü]
Lorena;25/02/2016;24;yes;yes;[Olivia, Serin, Angelina, Ginessa, Barbe, Nathanaëlle, Asella, Diamante, Lorraine, Seval, Lucrezia, Nisan, Cecilia, Eugénie, Cléa, Gamze, Azzurra, Flaviana, Lison, Enimia, Nazli, Dervişe, Valentine, Sancha]
Lorenza;02/12/2014;11;yes;no;[Loleta, Simone, Alexie, Mélisande, Damienne, Letitia, Incoronata, Hélène, Nekana, Nevcivan, Caterina]
Loretta;26/06/2015;21;no;yes;[Barbe, Estela, Hayat, Macaria, Ümmiye, Maude, Iride, Kemina, Lale, Camila, Irmine, Lou, Egle, Adriana, Agacia, Oya, Aidia, Caterina, Viviane, Pilar, Nezihe]
Loriana;27/12/2014;7;no;no;[Séphora, Arama, Ninfa, Fiorella, Aitziber, Fulin, Vanille]
Lorraine;06/03/2016;22;yes;yes;[Casta, Lauralie, Prudenzia, Dauphine, Daphnée, Ida, Prospera, Anunciacion, Fugen, Flaminia, Bedriye, Margot, Leda, Donata, Marisa, Lolita, Martine, Constance, Violeta, Susana, Agathe, Gülay]
Lou;06/09/2014;24;yes;no;[Ümmiye, Silvana, Deanna, Ora, Nurhan, Mutlu, Méloée, Appia, Faustine, Florentine, Antonella, Crocefissa, Dürdane, Simonne, Hüsnüye, Senalda, Debora, Erendiria, Marianna, Porzia, Carolina, Müberra, Delicia, Emerentienne]
Louane;18/06/2016;5;yes;no;[Ema, Florinia, Margherita, Buena, Concepcion]
Louise;17/10/2015;3;yes;no;[Otilia, Serpil, Arianna]
Lourdes;12/01/2015;6;yes;no;[Batilda, Licia, Séverine, Oliveria, Vahide, Euphrasie]
Louredes;05/10/2014;4;no;no;[Nuray, Anastasie, Alfreda, Lucrecia]
Loïs;21/06/2016;11;yes;no;[Macaria, Adele, Dorbeta, Ginette, Arcelia, Josée, Sevtap, Leyla, Yasmine, Malorie, Milena]
Loïse;05/12/2014;9;no;no;[Leyla, Addolorata, Turna, Benilde, Editta, Artemisia, Gorane, Tamara, Audrine]
Luana;27/08/2014;21;no;no;[Damla, Carmencita, Danièle, Beniamina, Constance, Dulcine, Ginevra, Enrica, Agnese, Delmar, Carmina, Doloritas, Hürmüz, Luna, Nural, Barbara, Nebahat, Mireille, Alessandra, Candida, Faustina]
Luce;16/08/2015;21;yes;no;[Seniha, Violette, Melitina, Donna, Filiz, Xalvadora, Bruna, Jesusa, Lodovica, Emélie, Floralie, İnci, Paule, Foca, Selvi, Öykü, Prudenzia, Clementina, Funda, Venusta, Joaquina]
Lucia;03/02/2016;12;no;no;[Christiane, Nurhan, Şevval, Neslişah, Inés, Clarisse, Berrak, Zabina, Nurdan, Ebru, Aybüke, Beniamina]
Luciana;18/08/2015;1;no;no;[Ginessa]
Lucie;07/10/2015;11;no;yes;[Antea, Leonora, Vilma, Rosita, Ave, Ambre, Clareta, Ada, Hayriye, Manda, Irma]
Lucienne;04/12/2014;7;no;no;[Sofia, Yasmine, Amalia, Tanyeli, Rosamaria, Isis, Mariella]
Lucile;20/09/2014;1;yes;no;[Costanza]
Lucilla;04/01/2016;14;yes;yes;[Armelle, Eugénie, Gökben, Honoratas, Violeta, Françoise, Soave, Irmine, Menekşe, Canan, Iolanda, Clarinda, Gustava, Sarita]
Lucille;25/05/2016;22;no;yes;[Doloritas, Mélie, Raphaëlle, Isabella, Erminia, Lauriane, Edvige, Belina, Argelia, Chanel, Aimée, Tabora, Axelle, Necmiye, Loriana, Donna, Michela, Sevim, Juanita, Cyprienne, Sabina, Çiler]
Lucita;04/01/2015;3;no;no;[Felisa, Vicenta, Mahfuze]
Lucrecia;17/01/2016;18;no;yes;[Seyyal, Concetta, Tarsilla, Ave, Arcadia, Garabine, Adelita, Ülkü, Nazmiye, Şelale, Florencia, Nigar, Orsola, Delinda, Paquita, Letitia, Luz, Amina]
Lucrezia;17/03/2016;20;yes;yes;[Bérangère, Josune, Carlita, Salvatora, Olimpia, Iratze, Josée, Beniamina, Christina, Faqueza, Ophélie, Tullia, Rina, Candide, Clothilde, Marta, Lalie, Monica, Isabelle, Iratze]
Lucrèce;19/01/2016;10;yes;no;[Yvonne, Valeriana, Ümran, Claralie, Claire, Viliana, Rufa, Gwenaëlle, Loleta, Elaide]
Ludivine;06/07/2016;13;no;no;[Liboria, Cuzia, Gamze, Philippine, Beatrice, Galenia, Idea, Géraldine, Carmencita, Rezzan, Banu, Nurseli, Melisa]
Ludovica;21/08/2015;22;yes;no;[Stéphanie, Nadir, Brigida, Naciye, Fiore, Querida, Cennet, Samime, Ninfa, Agostina, Blanche, Adriana, Gezana, Menekşe, Violaine, Türkan, Heves, Carletta, Luigia, Morgana, Vanda, Astrée]
Luigia;15/01/2015;22;yes;no;[Amandine, Batilda, İlksen, Şeyda, Eufrasia, Pilar, Argelia, Marthe, Grâce, Sevgi, Amaryllis, Serra, Aurkene, Yoana, Gülfem, Giorgia, Rana, Feride, Amalia, Quinta, Carmelita, Modeste]
Luisa;30/12/2014;19;yes;no;[Cointa, Feride, Yanamarie, Serpil, Dionisa, Lia, Fabienne, Benilde, Camilla, Coralie, Izarre, Benvenuta, Raimunda, Dionisia, Solange, Hürriyet, Eulalia, May, Ainhoe]
Luminosa;20/05/2016;3;yes;no;[Marjorie, Bibiana, Havva]
Luna;27/11/2015;24;no;no;[Doriane, Gözde, Danielle, Christiane, Xeveria, Melike, İffet, Pιrιltι, Clarisse, Dulce, Marianne, Charlotte, Evita, Zurina, Macide, Piera, Ginebra, Felicita, Cordelia, Soave, Sevtap, Loleta, Margaux, İzel]
Lupe;05/12/2015;2;yes;no;[Rossella, Ninon]
Lur;23/08/2014;22;yes;yes;[Landa, Norma, Fıtnat, Egle, Ginessa, Patricia, Maida, Diamante, Dionisia, Eglantine, Dolores, Ela, Adalberta, Sümeyya, Morgane, Guillelmina, Fahrunissa, Munire, Ambra, Lodovica, Brigitte, Grâce]
Luz;22/09/2015;19;no;yes;[Tamara, Devota, Hayrunissa, Melda, Licia, Vanna, Felicita, Romina, Iratze, Encarnacion, Rosamaria, Capitolina, Maida, Concepcion, Sultan, Crocefissa, Flavie, Roseline, Coraline]
Lydie;23/05/2015;1;yes;no;[Mélodie]
Léa;21/12/2015;23;no;yes;[Ursulina, Vanille, Ventura, Gaye, Rufina, Vala, Arianna, Modesta, Çiçek, Gioia, Mirta, Angelina, Dia, Félicienne, Audrine, Quieta, Asu, Carlota, Adalberta, Abbondanza, Annita, Guendalina, Nunziata]
Léna;14/02/2015;21;no;no;[Agueda, Sabrina, Gaëlle, Pepita, Aubane, İlknur, Godalupe, Izar, Doriane, Rasime, Paloma, Floralie, Nymphe, Şehrazat, Leya, Diana, Semra, Oihane, Paule, Mareta, Zosima]
Léonie;27/12/2015;16;no;no;[Sauvanne, Edwige, Jaione, Xalvadora, Alicia, Priscilla, Emine, Ludovica, Lorena, Gülay, Roseline, Alejandra, Daria, Şeyma, Luigia, Ianira]
Léonor;12/04/2016;19;no;no;[Alice, Antonia, Vinciene, Veriana, Nalda, Josefa, Elisea, Bérangère, Petronilla, Mélaine, Josée, Guenda, Laurence, Evangelina, Flavienne, Anaïs, Elide, Alessandra, Oriane]
Léontine;06/03/2016;14;no;no;[Celeste, Alina, Ausilia, Ventura, Agurtzane, Puebla, Suelita, Georgette, İffet, Honor, Aimée, Kamile, Concetta, Cassandre]
Léopoldine;09/07/2016;8;yes;no;[Isa, Şebnem, Emine, Saliha, Emanuela, Fahriye, Elaide, Tuba, Tuğba]
Lütfiye;14/12/2015;22;no;no;[Güher, Rasime, Fernanda, Nazife, Euphrasie, Liboria, Luna, Gürcan, Cléa, Anaëlle, Nazmiye, Dora, Sedef, Maëva, Vahide, Ophélie, Cleo, Sabahat,Sebahat, Carmen, Vilma, Diodata, Catherine]
Macaria;20/06/2015;21;yes;no;[Charo, Giuliana, Nathanaëlle, Zanita, Alcina, Licia, Karine, Meral, Melda, Perran, Ayfer, Eulalia, Rufa, Lia, Isabeau, Zoélie, Nihal, Anastasie, Egizia, Peral, Gustava]
Macide;21/08/2015;17;no;no;[Silvia, Alessandra, Damiana, Berrak, Dionis, Romana, Degna, Lorenza, Lea, Tina, Eldora, Barbe, Christina, Tansu, Martine, Adelita, Olinda]
Madalena;18/05/2016;24;yes;no;[Théa, Sülen, Floriane, Erminia, Eléonore, Nuriye, Ünsel, Narcisa, Tina, Méloée, Urielle, Serpil, Desideria, Charline, Carlotta, Charline, Isis, Günçe, Florentine, Nilüfer, Honor, Lucrezia, Hüner, Benilde]
Maddalena;16/02/2016;15;no;yes;[Pia, Sata, Belina, Lorenza, Şiir, Oriana, Onesta, Amor, Ria, Sezer, Anna, Nurdan, Josiane, Cenobia, Pervin]
Madeleine;14/08/2015;13;no;yes;[Diodata, Segunda, Fortunata, Clairie, Odette, Enimia, Miranda, Makbule, Ulfa, Dominga, Alfreda, Gisella, Vittoria]
Madra;03/10/2015;6;yes;no;[Nicla, Felicita, Ugolina, Salbatora, Clémentine, Lucile]
Madre;10/04/2016;11;yes;no;[Solmaz, Susana, Alida, Dominique, Türkan, Valentine, Sebastiana, Euridice, Adalet, Esterina, Birsen]
Mafalda;22/04/2016;10;no;no;[Macaria, Menekşe, Gaia, Proserpina, Feray, Amalia, Delicia, Ildegarda, Seconda, Galenia]
Magali;21/08/2015;15;yes;yes;[Amata, Carlotta, Aurelia, Amaia, Angéline, Segunda, Antonina, Trasea, Clarissa, Lidia, Ramona, Luisa, Remedios, Remedios, Sébastienne]
Magda;27/10/2015;17;yes;no;[Arcadia, Dionisia, Louane, Yolande, Nilüfer, Josefina, Adélaïde, Zanita, Hayrunissa, Devota, Nevin, Oihane, Amora, Ramira, Italia, Brigitta, Şeyda]
Mahfuze;16/06/2015;6;no;no;[Feyza, Fedora, Amandine, Francisca, Rabia, Appia]
Maida;13/08/2015;15;no;no;[Carmelita, Adélaïde, Apollina, Ekin, Angélie, Cenobia, Valeria, Gaudenzia, Elettra, Sιrma, Lidia, Nisan, Pauline, Veronica, Almundena]
Maite;24/01/2016;22;yes;no;[Seda, Ysaline, Altea, Sofronia, Rufa, Valérie, Gülnaz, Dora, Gertrudis, Zosima, Meltem, Emine, Neriman, Casta, Diega, Socorro, Lidia, İpek, Arrate, Filomena, Selvi, Lorena]
Maitea;24/07/2016;7;no;no;[Bice, Orsola, Angélique, Güzide, Esmeralda, Josefina, Luminosa]
Makbule;28/06/2016;5;no;no;[Josune, Seval, Ombeline, Rosmunda, Dulcinea]
Malorie;04/07/2015;2;yes;no;[Imelda, Dervişe]
Manda;07/11/2015;6;no;no;[Nisan, Beatrice, Ianira, Leda, Pakize, Oya]
Manolya;14/09/2014;18;no;no;[Selvaggia, Ofelia, Arabella, Kutlay, Aybüke, Gorane, Viliana, Sülen, Alessia, Elide, Dolores, Adèle, Mihriban, Filipa, Sevval, Isidora, Virginie, Laure]
Manon;04/06/2016;11;yes;yes;[Şengul, Guillelmina, Mélodie, Delfina, Usoa, Arcelia, Estebana, Seren, Laia, Barbe, Sιla]
Manuela;16/10/2014;5;yes;no;[Iride, Alda, Nur, Emma, Susanna]
Mara;19/10/2014;1;no;no;[Lavinia]
Marana;31/03/2015;5;yes;no;[Morena, Idurre, Ayten, Gülriz, Christelle]
Marcela;27/08/2014;1;no;no;[Ela]
Marcella;19/02/2016;1;yes;no;[Güler]
Marcelle;21/10/2015;3;no;no;[Doğa, Emilia, Semra]
Mareta;07/05/2015;1;yes;no;[Deanna]
Margarita;14/11/2015;18;no;no;[Galenia, Alberta, Hazan, Clémence, Immaculada, Gülten, Lelia, Beata, Gülay, İkbal, Estrella, Katife, Zama, Adalet, Fulin, Erminia, Hümeyra, Lena]
Margaux;10/06/2015;2;no;no;[Havva, Honoratas]
Margherita;08/11/2015;16;yes;yes;[Bienvenida, Selva, Marjolaine, Virginia, Teodolinda, Fulya, Trasea, Ramona, Faustina, Sofia, Simonetta, Greta, Irmine, Soledad, Tea, Eutalia]
Margot;13/01/2016;20;no;no;[Dervişe, Nina, Brunilde, Idoia, Nimet, Tarsilla, Venera, Fatima, Günseli, Çağri, Zama, Sofia, Consuelo, Güzide, Aubane, Gezane, Trella, Fernanda, Aintzane, Lolita]
Marguerite;18/11/2015;14;yes;yes;[Loleta, Solana, Mélisande, Safiye, Loriana, Violeta, Filippa, Remedios, Ophélie, Savannah, Valérie, Rosemarie, Suzanne, Lur]
Maria;18/06/2016;6;yes;no;[Edda, Delicia, Colomba, Joséphine, Beatrice, Pastora]
Marianna;02/02/2016;22;no;no;[Justine, Anita, Louane, Esme, Menekşe, Faqueza, Babila, Nicole, Şahika, Proserpina, Kadriye, Mine, Petek, Domenica, Modesta, Nazli, Morgane, Galatea, Costanza, Larunda, Barbe, Igone]
Marianne;25/01/2015;11;yes;no;[Cassandra, Deina, Vanessa, Zita, Yvonne, Marlène, Havva, Gabriella, Beatrisa, Veronica, Socorro]
Marica;10/11/2015;8;yes;no;[Veriana, Magali, Otilia, Marinella, Quinta, Elodie, Stella, Ombeline]
Marie;26/04/2016;6;no;no;[Isabeau, Ileana, Rossella, Manon, Pιrιltι, Paz]
Mariella;13/05/2015;11;yes;no;[Lauriane, Jade, Nevra, Frescura, Guendalina, Mélusine, Şahika, Alexandra, Melike, Palladia, Géraldine]
Marietta;22/08/2014;14;yes;no;[Amelia, Acelya, Meliha, Noëlle, Palmira, Şenay, Eléonore, Sabiha, Salbatora, Marcelle, Pia, Diodata, Gülay, Noemi]
Marilena;14/03/2015;18;yes;yes;[Anaëlle, Lorda, Carine, Gaspara, Çiler, Estella, Ombeline, Clara, Anaïs, Zabina, Bénédicte, Ilda, Sabrina, Sabina, Novella, Flora, Seyhan, Estela]
Marina;14/10/2015;11;no;yes;[Legarre, Kevser, Armida, Bella, Aline, Mara, Naz, Senona, Hilal, Caroline, Graziella]
Marine;28/10/2015;21;yes;no;[Edvige, Licia, Suelita, Yolande, Serafina, Oriana, Joséphine, Izarre, Casilda, Morena, Sancha, Reyyan, Laure, Isis, Vanille, Salomé, Alexiane, Verda, Atanasia, Odette, Nur]
Marinella;10/05/2015;6;yes;no;[Damita, Marana, Garabine, Günçe, Ema, İdil]
Marinetta;17/06/2015;16;no;no;[Izarra, Ursulina, Bedriye, Maite, Nimet, Engracia, Vala, Alita, Berta, Rosamunda, Ornella, Garabine, Ünseli, Otilia, Gezane, Gökben]
Marion;20/05/2016;25;yes;yes;[Ebru, Anatolia, Madre, Gülsün, Ortensia, Ysaline, Garbine, Beste, Lauriane, Ilaria, Lalehan, Cemile, Gustava, Madeleine, Françoise, Irmine, Dalila, Gülay, Candice, Rocio, Isa, İzel, Hafize, Nevriye, Morgana]
Mariquita;21/03/2016;4;no;no;[Calogera, Palmira, Aurkena, Trella]
Marisa;27/03/2016;4;no;no;[Şahika, Selda, Müşerref, Oliviera]
Marisol;30/04/2015;3;no;no;[Terceira, Lourdes, Herminia]
Marita;21/08/2014;19;no;yes;[Stéphanie, Aline, Milagros, Vesile, Clara, Andréanne, Iole, Teresa, Ildegarda, Kader, Oihane, Flor, Capucine, Oihane, Elisea, Rosita, Mahfuze, Macaria, Perfecta]
Marjolaine;28/08/2014;15;yes;no;[Loriana, Iolanda, Massima, Nigar, Floriane, Cloe, Thècle, Eskarne, Gönül, Nurdan, Léa, Lorda, Petek, Sibilla, Xalbadora]
Marjorie;06/02/2015;23;no;yes;[Aldonsa, Trasea, Margot, Exaltacion, Salbatora, Iole, Chiara, Mareta, Vittoria, Florina, Martina, Soledada, Pureza, Odette, Adelasia, Bartolomea, Rosemarie, Leonia, Ana, Basilia, Belen, Senona, Sedef]
Marlène;05/10/2014;25;no;no;[Netice, Bérangère, Bruna, Anitia, Hüner, Violaine, Ileana, Minerva, Çağla, Usoa, Ida, Viliana, Ombretta, Eliane, Sarita, Shoshana, Clodovea, Azelia, İrem, Tünay, Çiler, Edda, Igone, Marana, Birsen]
Marquilla;13/09/2015;24;no;yes;[Valentina, Godiva, Hamide, Erendira, Yolanda, Rengin, Şermin, Betta, Fehime, Eve, Serra, Sabahat,Sebahat, Maura, Yasmine, Hafize, Segunda, Luna, Mimma, Batilda, Coraline, Leira, Mara, Banu, Renan]
Marta;20/01/2016;11;no;yes;[Ana, Clémence, Astrée, Suelita, Flaminia, Ümmühan, Menekşe, Magda, Paz, Merih, Banu]
Marthe;06/06/2015;3;no;no;[Verdad, Nisa, Anitia]
Martina;22/05/2015;1;no;no;[Maëva]
Martine;08/02/2016;19;no;yes;[Saniye, Armida, Roseline, Jesusa, Giulitta, Fe, Cyprienne, Piera, Assunta, Anaïs, Federica, Candice, Ninon, Gorane, Mirta, Carmen, Amedée, Gilda, Lena]
Maruta;01/03/2015;14;yes;no;[Belinda, Söğüda, Piraye, Agacia, Rainelda, Noemi, Nuccia, Venusta, Müge, Aurelia, Yoana, Felicita, Ana, Olinda]
Marzia;04/04/2015;11;no;no;[Diana, Gökben, Fulvia, Viola, Tiziana, Artemisa, Nazife, Onesta, Onorata, Rossana, Colomba]
Masal;13/03/2015;24;yes;no;[Amanda, Carmela, Sidoine, Eve, Jeannine, Geltrude, Marinetta, Lorenza, İkbal, Celinia, Ester, Şeyma, Aliye, İzgi, Hafize, Asuncion, Rosanna, Liana, Sabana, Alexie, Chiara, Loretta, Rabia, Garbina]
Massima;26/08/2015;13;no;no;[Aude, Ermelinda, Şükriye, Severa, Yolande, Itsaso, Gotzone, Izar, Marinella, Marjorie, Laurence, Gregoria, Samona]
Mathilde;07/05/2016;20;no;no;[Leda, Cipriana, Neva, Astrid, Ilda, Argelia, Pelin, Miriam, Sedef, Tayyibe, Deikun, Belgin, Melisa, Lise, Ottilia, Délphine, Chanel, Cloe, Aubane, Inez]
